,round_log_date,round_departure_date,Route,Price,AL
142875,2019-10-10,2019-11-25,THRMHD,6161000,1
142880,2019-10-10,2019-11-27,MHDTHR,6161000,1
142882,2019-10-10,2019-11-27,THRMHD,6161000,1
142883,2019-10-10,2019-11-28,MHDTHR,6161000,1
142885,2019-10-10,2019-11-28,THRMHD,6161000,1
142888,2019-10-10,2019-11-30,MHDTHR,6161000,1
142890,2019-10-10,2019-11-30,THRMHD,6161000,1
142893,2019-10-10,2019-12-02,MHDTHR,5998000,1
142895,2019-10-10,2019-12-02,THRMHD,6161000,1
142898,2019-10-10,2019-12-04,MHDTHR,6161000,1
142900,2019-10-10,2019-12-04,THRMHD,6161000,1
142901,2019-10-10,2019-12-05,MHDTHR,6161000,1
142903,2019-10-10,2019-12-05,THRMHD,6161000,1
142905,2019-10-10,2019-12-07,MHDTHR,6161000,1
142907,2019-10-10,2019-12-07,THRMHD,6161000,1
142910,2019-10-10,2019-12-09,MHDTHR,5998000,1
142912,2019-10-10,2019-12-09,THRMHD,6161000,1
142915,2019-10-10,2019-12-11,MHDTHR,6161000,1
142917,2019-10-10,2019-12-11,THRMHD,6161000,1
142918,2019-10-10,2019-12-12,MHDTHR,6161000,1
142920,2019-10-10,2019-12-12,THRMHD,6161000,1
142922,2019-10-10,2019-12-14,MHDTHR,6161000,1
142924,2019-10-10,2019-12-14,THRMHD,6161000,1
142927,2019-10-10,2019-12-16,MHDTHR,5998000,1
142929,2019-10-10,2019-12-16,THRMHD,6161000,1
142932,2019-10-10,2019-12-18,MHDTHR,6161000,1
142934,2019-10-10,2019-12-18,THRMHD,6161000,1
142935,2019-10-10,2019-12-19,MHDTHR,6161000,1
142937,2019-10-10,2019-12-19,THRMHD,6161000,1
142939,2019-10-10,2019-12-21,MHDTHR,6161000,1
142941,2019-10-10,2019-12-21,THRMHD,6161000,1
142956,2019-10-11,2019-10-11,MHDTHR,4525142.85714286,7
142960,2019-10-11,2019-10-11,THRMHD,2599500,12
142964,2019-10-11,2019-10-12,MHDTHR,5105250,12
142968,2019-10-11,2019-10-12,THRMHD,2205777.77777778,9
142972,2019-10-11,2019-10-13,MHDTHR,4035400,10
142976,2019-10-11,2019-10-13,THRMHD,2590100,10
142980,2019-10-11,2019-10-14,MHDTHR,3246888.88888889,9
142984,2019-10-11,2019-10-14,THRMHD,2679000,10
142988,2019-10-11,2019-10-15,MHDTHR,3340500,10
142992,2019-10-11,2019-10-15,THRMHD,3174200,10
142996,2019-10-11,2019-10-16,MHDTHR,3009500,8
143000,2019-10-11,2019-10-16,THRMHD,4347666.66666667,9
143004,2019-10-11,2019-10-17,MHDTHR,3054200,10
143008,2019-10-11,2019-10-17,THRMHD,5612666.66666667,9
143012,2019-10-11,2019-10-18,MHDTHR,3252250,8
143016,2019-10-11,2019-10-18,THRMHD,4334222.22222222,9
143020,2019-10-11,2019-10-19,MHDTHR,3557500,10
143024,2019-10-11,2019-10-19,THRMHD,3359500,8
143028,2019-10-11,2019-10-20,MHDTHR,6011625,8
143032,2019-10-11,2019-10-20,THRMHD,2852750,8
143036,2019-10-11,2019-10-21,MHDTHR,4823000,8
143040,2019-10-11,2019-10-21,THRMHD,2885375,8
143044,2019-10-11,2019-10-22,MHDTHR,3875250,8
143048,2019-10-11,2019-10-22,THRMHD,3313500,8
143052,2019-10-11,2019-10-23,MHDTHR,3091250,8
143056,2019-10-11,2019-10-23,THRMHD,4196375,8
143060,2019-10-11,2019-10-24,MHDTHR,3778571.42857143,7
143064,2019-10-11,2019-10-24,THRMHD,5784833.33333333,6
143068,2019-10-11,2019-10-25,MHDTHR,3692666.66666667,6
143072,2019-10-11,2019-10-25,THRMHD,5629875,8
143076,2019-10-11,2019-10-26,MHDTHR,3694250,8
143080,2019-10-11,2019-10-26,THRMHD,6182500,6
143084,2019-10-11,2019-10-27,MHDTHR,3401142.85714286,7
143088,2019-10-11,2019-10-27,THRMHD,6322000,7
143092,2019-10-11,2019-10-28,MHDTHR,4448000,2
143096,2019-10-11,2019-10-28,THRMHD,5268666.66666667,3
143100,2019-10-11,2019-10-29,MHDTHR,5768000,3
143103,2019-10-11,2019-10-29,THRMHD,5235333.33333333,3
143106,2019-10-11,2019-10-30,MHDTHR,6728250,4
143109,2019-10-11,2019-10-30,THRMHD,4633666.66666667,3
143113,2019-10-11,2019-10-31,MHDTHR,6236500,4
143117,2019-10-11,2019-10-31,THRMHD,4198333.33333333,3
143120,2019-10-11,2019-11-01,MHDTHR,5734666.66666667,3
143124,2019-10-11,2019-11-01,THRMHD,2983500,4
143128,2019-10-11,2019-11-02,MHDTHR,4771500,4
143132,2019-10-11,2019-11-02,THRMHD,4271000,5
143136,2019-10-11,2019-11-03,MHDTHR,5234666.66666667,3
143140,2019-10-11,2019-11-03,THRMHD,4620000,5
143144,2019-10-11,2019-11-04,MHDTHR,5092000,3
143148,2019-10-11,2019-11-04,THRMHD,5020000,5
143152,2019-10-11,2019-11-05,MHDTHR,4734666.66666667,3
143155,2019-10-11,2019-11-05,THRMHD,5480400,5
143158,2019-10-11,2019-11-06,MHDTHR,4868000,3
143161,2019-10-11,2019-11-06,THRMHD,5050000,6
143165,2019-10-11,2019-11-07,MHDTHR,4491500,4
143169,2019-10-11,2019-11-07,THRMHD,4820000,5
143172,2019-10-11,2019-11-08,MHDTHR,5201333.33333333,3
143176,2019-10-11,2019-11-08,THRMHD,4248000,5
143180,2019-10-11,2019-11-09,MHDTHR,5108600,5
143184,2019-10-11,2019-11-09,THRMHD,4366500,4
143188,2019-10-11,2019-11-10,MHDTHR,5498666.66666667,3
143192,2019-10-11,2019-11-10,THRMHD,4940000,5
143196,2019-10-11,2019-11-11,MHDTHR,5098000,1
143200,2019-10-11,2019-11-11,THRMHD,4980000,5
143204,2019-10-11,2019-11-12,MHDTHR,5508000,1
143207,2019-10-11,2019-11-12,THRMHD,5020000,5
143210,2019-10-11,2019-11-13,MHDTHR,5303000,2
143213,2019-10-11,2019-11-13,THRMHD,5180400,5
143217,2019-10-11,2019-11-14,MHDTHR,4933000,3
143221,2019-10-11,2019-11-14,THRMHD,5461600,5
143224,2019-10-11,2019-11-15,MHDTHR,5907000,2
143228,2019-10-11,2019-11-15,THRMHD,5068000,5
143232,2019-10-11,2019-11-16,MHDTHR,5078000,5
143236,2019-10-11,2019-11-16,THRMHD,4841500,4
143240,2019-10-11,2019-11-17,MHDTHR,4622666.66666667,3
143244,2019-10-11,2019-11-17,THRMHD,5580000,5
143251,2019-10-11,2019-11-18,THRMHD,5320000,5
143255,2019-10-11,2019-11-19,MHDTHR,5508000,1
143258,2019-10-11,2019-11-19,THRMHD,5220400,5
143261,2019-10-11,2019-11-20,MHDTHR,5303000,2
143264,2019-10-11,2019-11-20,THRMHD,5580000,5
143268,2019-10-11,2019-11-21,MHDTHR,4246500,2
143272,2019-10-11,2019-11-21,THRMHD,5575500,4
143275,2019-10-11,2019-11-22,MHDTHR,5508000,1
143279,2019-10-11,2019-11-22,THRMHD,5568000,3
143344,2019-10-12,2019-10-11,THRMHD,2708000,1
143346,2019-10-12,2019-10-12,MHDTHR,5907750,8
143350,2019-10-12,2019-10-12,THRMHD,2755000,8
143354,2019-10-12,2019-10-13,MHDTHR,4389000,10
143358,2019-10-12,2019-10-13,THRMHD,2340111.11111111,9
143362,2019-10-12,2019-10-14,MHDTHR,3518300,10
143366,2019-10-12,2019-10-14,THRMHD,2697400,10
143370,2019-10-12,2019-10-15,MHDTHR,3360100,10
143374,2019-10-12,2019-10-15,THRMHD,3249000,10
143378,2019-10-12,2019-10-16,MHDTHR,3017777.77777778,9
143382,2019-10-12,2019-10-16,THRMHD,3999222.22222222,9
143386,2019-10-12,2019-10-17,MHDTHR,3131000,10
143390,2019-10-12,2019-10-17,THRMHD,5530500,10
143394,2019-10-12,2019-10-18,MHDTHR,3117750,8
143398,2019-10-12,2019-10-18,THRMHD,4316600,10
143402,2019-10-12,2019-10-19,MHDTHR,3456909.09090909,11
143406,2019-10-12,2019-10-19,THRMHD,3685300,10
143410,2019-10-12,2019-10-20,MHDTHR,5957428.57142857,7
143414,2019-10-12,2019-10-20,THRMHD,3081922.22222222,9
143418,2019-10-12,2019-10-21,MHDTHR,4798500,8
143422,2019-10-12,2019-10-21,THRMHD,3320333.33333333,9
143426,2019-10-12,2019-10-22,MHDTHR,4143666.66666667,9
143430,2019-10-12,2019-10-22,THRMHD,3354000,8
143434,2019-10-12,2019-10-23,MHDTHR,3169500,8
143438,2019-10-12,2019-10-23,THRMHD,4100755.55555556,9
143442,2019-10-12,2019-10-24,MHDTHR,3758333.33333333,6
143446,2019-10-12,2019-10-24,THRMHD,5704444.44444444,9
143450,2019-10-12,2019-10-25,MHDTHR,3549000,6
143454,2019-10-12,2019-10-25,THRMHD,5616000,9
143458,2019-10-12,2019-10-26,MHDTHR,3768571.42857143,7
143462,2019-10-12,2019-10-26,THRMHD,6032322.22222222,9
143466,2019-10-12,2019-10-27,MHDTHR,3514666.66666667,6
143470,2019-10-12,2019-10-27,THRMHD,6347250,8
143474,2019-10-12,2019-10-28,MHDTHR,4818666.66666667,3
143478,2019-10-12,2019-10-28,THRMHD,5168666.66666667,3
143482,2019-10-12,2019-10-29,MHDTHR,5901000,4
143485,2019-10-12,2019-10-29,THRMHD,5135333.33333333,3
143488,2019-10-12,2019-10-30,MHDTHR,6853250,4
143491,2019-10-12,2019-10-30,THRMHD,4267000,3
143495,2019-10-12,2019-10-31,MHDTHR,6361500,4
143499,2019-10-12,2019-10-31,THRMHD,4326000,4
143502,2019-10-12,2019-11-01,MHDTHR,5901333.33333333,3
143506,2019-10-12,2019-11-01,THRMHD,2958500,4
143510,2019-10-12,2019-11-02,MHDTHR,4909600,5
143514,2019-10-12,2019-11-02,THRMHD,3558000,4
143518,2019-10-12,2019-11-03,MHDTHR,4733500,4
143522,2019-10-12,2019-11-03,THRMHD,4620000,5
143526,2019-10-12,2019-11-04,MHDTHR,4473000,2
143530,2019-10-12,2019-11-04,THRMHD,4980000,5
143534,2019-10-12,2019-11-05,MHDTHR,4734666.66666667,3
143537,2019-10-12,2019-11-05,THRMHD,5480400,5
143540,2019-10-12,2019-11-06,MHDTHR,4868000,3
143543,2019-10-12,2019-11-06,THRMHD,5280000,5
143547,2019-10-12,2019-11-07,MHDTHR,5079500,4
143551,2019-10-12,2019-11-07,THRMHD,4760000,5
143554,2019-10-12,2019-11-08,MHDTHR,5151333.33333333,3
143558,2019-10-12,2019-11-08,THRMHD,4198000,5
143562,2019-10-12,2019-11-09,MHDTHR,5519200,5
143566,2019-10-12,2019-11-09,THRMHD,4366500,4
143570,2019-10-12,2019-11-10,MHDTHR,5165333.33333333,3
143574,2019-10-12,2019-11-10,THRMHD,4740000,5
143578,2019-10-12,2019-11-11,MHDTHR,3998000,1
143582,2019-10-12,2019-11-11,THRMHD,4840000,5
143586,2019-10-12,2019-11-12,MHDTHR,5508000,1
143589,2019-10-12,2019-11-12,THRMHD,4960000,5
143592,2019-10-12,2019-11-13,MHDTHR,5003000,2
143595,2019-10-12,2019-11-13,THRMHD,5120400,5
143599,2019-10-12,2019-11-14,MHDTHR,4850500,2
143603,2019-10-12,2019-11-14,THRMHD,5361600,5
143606,2019-10-12,2019-11-15,MHDTHR,6716000,1
143610,2019-10-12,2019-11-15,THRMHD,5068000,5
143614,2019-10-12,2019-11-16,MHDTHR,5843333.33333333,3
143618,2019-10-12,2019-11-16,THRMHD,4841500,4
143622,2019-10-12,2019-11-17,MHDTHR,4385000,2
143626,2019-10-12,2019-11-17,THRMHD,5580000,5
143633,2019-10-12,2019-11-18,THRMHD,5580000,5
143637,2019-10-12,2019-11-19,MHDTHR,5508000,1
143640,2019-10-12,2019-11-19,THRMHD,5220400,5
143643,2019-10-12,2019-11-20,MHDTHR,5354000,2
143646,2019-10-12,2019-11-20,THRMHD,5580000,5
143650,2019-10-12,2019-11-21,MHDTHR,4246500,2
143654,2019-10-12,2019-11-21,THRMHD,5575500,4
143657,2019-10-12,2019-11-22,MHDTHR,5508000,1
143661,2019-10-12,2019-11-22,THRMHD,5568000,3
143726,2019-10-13,2019-10-12,THRMHD,2708000,1
143728,2019-10-13,2019-10-13,MHDTHR,6040000,8
143732,2019-10-13,2019-10-13,THRMHD,2715777.77777778,9
143736,2019-10-13,2019-10-14,MHDTHR,3974100,10
143740,2019-10-13,2019-10-14,THRMHD,2700200,10
143744,2019-10-13,2019-10-15,MHDTHR,3240600,10
143748,2019-10-13,2019-10-15,THRMHD,3330500,10
143752,2019-10-13,2019-10-16,MHDTHR,2878111.11111111,9
143756,2019-10-13,2019-10-16,THRMHD,4139666.66666667,9
143760,2019-10-13,2019-10-17,MHDTHR,2897600,10
143764,2019-10-13,2019-10-17,THRMHD,5438900,10
143768,2019-10-13,2019-10-18,MHDTHR,2856500,8
143772,2019-10-13,2019-10-18,THRMHD,4030000,10
143776,2019-10-13,2019-10-19,MHDTHR,3351636.36363636,11
143780,2019-10-13,2019-10-19,THRMHD,3254750,10
143784,2019-10-13,2019-10-20,MHDTHR,6084625,8
143788,2019-10-13,2019-10-20,THRMHD,2646000,9
143792,2019-10-13,2019-10-21,MHDTHR,4838400,10
143796,2019-10-13,2019-10-21,THRMHD,3242666.66666667,9
143800,2019-10-13,2019-10-22,MHDTHR,3805700,10
143804,2019-10-13,2019-10-22,THRMHD,3273222.22222222,9
143808,2019-10-13,2019-10-23,MHDTHR,3291111.11111111,9
143812,2019-10-13,2019-10-23,THRMHD,4004333.33333333,9
143816,2019-10-13,2019-10-24,MHDTHR,3613500,8
143820,2019-10-13,2019-10-24,THRMHD,5884666.66666667,9
143824,2019-10-13,2019-10-25,MHDTHR,4013857.14285714,7
143828,2019-10-13,2019-10-25,THRMHD,5484400,10
143832,2019-10-13,2019-10-26,MHDTHR,3602333.33333333,9
143836,2019-10-13,2019-10-26,THRMHD,5870690,10
143840,2019-10-13,2019-10-27,MHDTHR,3118000,8
143844,2019-10-13,2019-10-27,THRMHD,6139444.44444444,9
143848,2019-10-13,2019-10-28,MHDTHR,4521500,4
143852,2019-10-13,2019-10-28,THRMHD,5084000,6
143856,2019-10-13,2019-10-29,MHDTHR,5580800,5
143859,2019-10-13,2019-10-29,THRMHD,5261200,5
143862,2019-10-13,2019-10-30,MHDTHR,6619800,5
143866,2019-10-13,2019-10-30,THRMHD,3852600,5
143870,2019-10-13,2019-10-31,MHDTHR,6349200,5
143874,2019-10-13,2019-10-31,THRMHD,3918200,5
143878,2019-10-13,2019-11-01,MHDTHR,5776000,4
143882,2019-10-13,2019-11-01,THRMHD,3268400,5
143886,2019-10-13,2019-11-02,MHDTHR,5154000,7
143890,2019-10-13,2019-11-02,THRMHD,3945714.28571429,7
143894,2019-10-13,2019-11-03,MHDTHR,4946800,5
143898,2019-10-13,2019-11-03,THRMHD,4349666.66666667,6
143902,2019-10-13,2019-11-04,MHDTHR,4366500,4
143906,2019-10-13,2019-11-04,THRMHD,4678666.66666667,6
143910,2019-10-13,2019-11-05,MHDTHR,4478800,5
143913,2019-10-13,2019-11-05,THRMHD,5628857.14285714,7
143916,2019-10-13,2019-11-06,MHDTHR,5082600,5
143920,2019-10-13,2019-11-06,THRMHD,5166666.66666667,6
143924,2019-10-13,2019-11-07,MHDTHR,5079500,4
143928,2019-10-13,2019-11-07,THRMHD,4712000,6
143932,2019-10-13,2019-11-08,MHDTHR,5201333.33333333,3
143936,2019-10-13,2019-11-08,THRMHD,4490000,6
143940,2019-10-13,2019-11-09,MHDTHR,5552000,7
143944,2019-10-13,2019-11-09,THRMHD,4091200,5
143948,2019-10-13,2019-11-10,MHDTHR,5698666.66666667,3
143952,2019-10-13,2019-11-10,THRMHD,4714400,5
143956,2019-10-13,2019-11-11,MHDTHR,4797000,2
143960,2019-10-13,2019-11-11,THRMHD,4754400,5
143964,2019-10-13,2019-11-12,MHDTHR,5334666.66666667,3
143967,2019-10-13,2019-11-12,THRMHD,4983000,6
143970,2019-10-13,2019-11-13,MHDTHR,5272000,4
143973,2019-10-13,2019-11-13,THRMHD,5120400,5
143977,2019-10-13,2019-11-14,MHDTHR,4850500,2
143981,2019-10-13,2019-11-14,THRMHD,5301600,5
143984,2019-10-13,2019-11-15,MHDTHR,5907000,2
143988,2019-10-13,2019-11-15,THRMHD,5208000,6
143992,2019-10-13,2019-11-16,MHDTHR,5445200,5
143996,2019-10-13,2019-11-16,THRMHD,4652800,5
144000,2019-10-13,2019-11-17,MHDTHR,4822666.66666667,3
144004,2019-10-13,2019-11-17,THRMHD,5362200,5
144008,2019-10-13,2019-11-18,MHDTHR,5353500,2
144012,2019-10-13,2019-11-18,THRMHD,5320000,5
144016,2019-10-13,2019-11-19,MHDTHR,4838333.33333333,3
144019,2019-10-13,2019-11-19,THRMHD,5252166.66666667,6
144022,2019-10-13,2019-11-20,MHDTHR,5569333.33333333,3
144025,2019-10-13,2019-11-20,THRMHD,5380000,5
144029,2019-10-13,2019-11-21,MHDTHR,5303000,2
144033,2019-10-13,2019-11-21,THRMHD,5262200,5
144036,2019-10-13,2019-11-22,MHDTHR,5303000,2
144040,2019-10-13,2019-11-22,THRMHD,5568000,3
144062,2019-10-14,2019-10-14,MHDTHR,5543000,6
144066,2019-10-14,2019-10-14,THRMHD,3680333.33333333,9
144070,2019-10-14,2019-10-15,MHDTHR,3573400,10
144074,2019-10-14,2019-10-15,THRMHD,3883700,10
144078,2019-10-14,2019-10-16,MHDTHR,3039777.77777778,9
144082,2019-10-14,2019-10-16,THRMHD,4441444.44444444,9
144086,2019-10-14,2019-10-17,MHDTHR,2892666.66666667,9
144090,2019-10-14,2019-10-17,THRMHD,5755125,8
144094,2019-10-14,2019-10-18,MHDTHR,2870000,8
144098,2019-10-14,2019-10-18,THRMHD,3982100,10
144102,2019-10-14,2019-10-19,MHDTHR,3341800,10
144106,2019-10-14,2019-10-19,THRMHD,2996450,10
144110,2019-10-14,2019-10-20,MHDTHR,6524333.33333333,9
144114,2019-10-14,2019-10-20,THRMHD,2555111.11111111,9
144118,2019-10-14,2019-10-21,MHDTHR,4861555.55555556,9
144122,2019-10-14,2019-10-21,THRMHD,2911111.11111111,9
144126,2019-10-14,2019-10-22,MHDTHR,4052700,10
144130,2019-10-14,2019-10-22,THRMHD,3252111.11111111,9
144134,2019-10-14,2019-10-23,MHDTHR,2922250,8
144138,2019-10-14,2019-10-23,THRMHD,4221000,9
144142,2019-10-14,2019-10-24,MHDTHR,3326285.71428571,7
144146,2019-10-14,2019-10-24,THRMHD,5738000,8
144150,2019-10-14,2019-10-25,MHDTHR,3475400,5
144154,2019-10-14,2019-10-25,THRMHD,5288222.22222222,9
144158,2019-10-14,2019-10-26,MHDTHR,3467181.81818182,11
144162,2019-10-14,2019-10-26,THRMHD,5853790,10
144166,2019-10-14,2019-10-27,MHDTHR,2932500,8
144170,2019-10-14,2019-10-27,THRMHD,6229111.11111111,9
144174,2019-10-14,2019-10-28,MHDTHR,4872500,4
144178,2019-10-14,2019-10-28,THRMHD,4810500,6
144182,2019-10-14,2019-10-29,MHDTHR,5299333.33333333,6
144185,2019-10-14,2019-10-29,THRMHD,4949000,4
144188,2019-10-14,2019-10-30,MHDTHR,6873142.85714286,7
144192,2019-10-14,2019-10-30,THRMHD,4109666.66666667,6
144196,2019-10-14,2019-10-31,MHDTHR,6628142.85714286,7
144200,2019-10-14,2019-10-31,THRMHD,3880500,6
144204,2019-10-14,2019-11-01,MHDTHR,6117333.33333333,6
144208,2019-10-14,2019-11-01,THRMHD,2999200,5
144212,2019-10-14,2019-11-02,MHDTHR,5279000,8
144215,2019-10-14,2019-11-02,THRMHD,3237285.71428571,7
144219,2019-10-14,2019-11-03,MHDTHR,4204000,6
144223,2019-10-14,2019-11-03,THRMHD,4032000,6
144227,2019-10-14,2019-11-04,MHDTHR,4271000,4
144231,2019-10-14,2019-11-04,THRMHD,4415333.33333333,6
144235,2019-10-14,2019-11-05,MHDTHR,4164333.33333333,6
144238,2019-10-14,2019-11-05,THRMHD,4858666.66666667,6
144241,2019-10-14,2019-11-06,MHDTHR,4466666.66666667,6
144244,2019-10-14,2019-11-06,THRMHD,5220400,5
144248,2019-10-14,2019-11-07,MHDTHR,4298333.33333333,6
144252,2019-10-14,2019-11-07,THRMHD,4165833.33333333,6
144255,2019-10-14,2019-11-08,MHDTHR,4860400,5
144259,2019-10-14,2019-11-08,THRMHD,4317000,6
144263,2019-10-14,2019-11-09,MHDTHR,5327428.57142857,7
144267,2019-10-14,2019-11-09,THRMHD,3949333.33333333,6
144271,2019-10-14,2019-11-10,MHDTHR,4576500,4
144275,2019-10-14,2019-11-10,THRMHD,4432000,6
144279,2019-10-14,2019-11-11,MHDTHR,4196000,3
144283,2019-10-14,2019-11-11,THRMHD,4432000,6
144287,2019-10-14,2019-11-12,MHDTHR,4599000,4
144290,2019-10-14,2019-11-12,THRMHD,4750000,6
144293,2019-10-14,2019-11-13,MHDTHR,4459000,4
144296,2019-10-14,2019-11-13,THRMHD,4717333.33333333,6
144300,2019-10-14,2019-11-14,MHDTHR,4624750,4
144304,2019-10-14,2019-11-14,THRMHD,4986666.66666667,6
144307,2019-10-14,2019-11-15,MHDTHR,5604666.66666667,3
144311,2019-10-14,2019-11-15,THRMHD,5049600,5
144315,2019-10-14,2019-11-16,MHDTHR,5117200,5
144319,2019-10-14,2019-11-16,THRMHD,4393666.66666667,6
144323,2019-10-14,2019-11-17,MHDTHR,4417000,4
144327,2019-10-14,2019-11-17,THRMHD,4916333.33333333,6
144331,2019-10-14,2019-11-18,MHDTHR,5022666.66666667,3
144335,2019-10-14,2019-11-18,THRMHD,4838666.66666667,6
144339,2019-10-14,2019-11-19,MHDTHR,4819000,4
144342,2019-10-14,2019-11-19,THRMHD,4880000,5
144345,2019-10-14,2019-11-20,MHDTHR,4919500,4
144348,2019-10-14,2019-11-20,THRMHD,5017000,6
144352,2019-10-14,2019-11-21,MHDTHR,4502666.66666667,3
144356,2019-10-14,2019-11-21,THRMHD,4855333.33333333,6
144359,2019-10-14,2019-11-22,MHDTHR,4854000,2
144363,2019-10-14,2019-11-22,THRMHD,5568000,3
144375,2019-10-15,2019-10-15,MHDTHR,3449571.42857143,7
144379,2019-10-15,2019-10-15,THRMHD,3994444.44444444,9
144383,2019-10-15,2019-10-16,MHDTHR,2279777.77777778,9
144387,2019-10-15,2019-10-16,THRMHD,4732722.22222222,9
144391,2019-10-15,2019-10-17,MHDTHR,2709111.11111111,9
144395,2019-10-15,2019-10-17,THRMHD,5478125,8
144399,2019-10-15,2019-10-18,MHDTHR,2808250,8
144403,2019-10-15,2019-10-18,THRMHD,3715900,10
144407,2019-10-15,2019-10-19,MHDTHR,3320545.45454545,11
144411,2019-10-15,2019-10-19,THRMHD,2777136.36363636,11
144415,2019-10-15,2019-10-20,MHDTHR,6609500,8
144419,2019-10-15,2019-10-20,THRMHD,2540222.22222222,9
144423,2019-10-15,2019-10-21,MHDTHR,4961666.66666667,9
144427,2019-10-15,2019-10-21,THRMHD,2854888.88888889,9
144431,2019-10-15,2019-10-22,MHDTHR,3818700,10
144435,2019-10-15,2019-10-22,THRMHD,3162600,10
144439,2019-10-15,2019-10-23,MHDTHR,3258800,10
144443,2019-10-15,2019-10-23,THRMHD,4431555.55555556,9
144447,2019-10-15,2019-10-24,MHDTHR,3093000,7
144451,2019-10-15,2019-10-24,THRMHD,5936444.44444444,9
144455,2019-10-15,2019-10-25,MHDTHR,3453571.42857143,7
144459,2019-10-15,2019-10-25,THRMHD,5781500,10
144463,2019-10-15,2019-10-26,MHDTHR,3417636.36363636,11
144467,2019-10-15,2019-10-26,THRMHD,5962890,10
144471,2019-10-15,2019-10-27,MHDTHR,2957333.33333333,9
144475,2019-10-15,2019-10-27,THRMHD,6287000,9
144479,2019-10-15,2019-10-28,MHDTHR,4576800,5
144483,2019-10-15,2019-10-28,THRMHD,4495857.14285714,7
144487,2019-10-15,2019-10-29,MHDTHR,4849333.33333333,6
144491,2019-10-15,2019-10-29,THRMHD,4866000,6
144495,2019-10-15,2019-10-30,MHDTHR,6152000,6
144499,2019-10-15,2019-10-30,THRMHD,4067333.33333333,6
144503,2019-10-15,2019-10-31,MHDTHR,6543857.14285714,7
144507,2019-10-15,2019-10-31,THRMHD,3866600,5
144511,2019-10-15,2019-11-01,MHDTHR,6017333.33333333,6
144515,2019-10-15,2019-11-01,THRMHD,3140285.71428571,7
144519,2019-10-15,2019-11-02,MHDTHR,5047500,8
144523,2019-10-15,2019-11-02,THRMHD,3062857.14285714,7
144527,2019-10-15,2019-11-03,MHDTHR,4080800,5
144531,2019-10-15,2019-11-03,THRMHD,3958571.42857143,7
144535,2019-10-15,2019-11-04,MHDTHR,4278400,5
144539,2019-10-15,2019-11-04,THRMHD,4218333.33333333,6
144543,2019-10-15,2019-11-05,MHDTHR,4017333.33333333,6
144547,2019-10-15,2019-11-05,THRMHD,5010000,7
144551,2019-10-15,2019-11-06,MHDTHR,4253000,6
144555,2019-10-15,2019-11-06,THRMHD,5240000,5
144559,2019-10-15,2019-11-07,MHDTHR,4234000,6
144563,2019-10-15,2019-11-07,THRMHD,4282500,6
144567,2019-10-15,2019-11-08,MHDTHR,4500400,5
144571,2019-10-15,2019-11-08,THRMHD,3928000,5
144575,2019-10-15,2019-11-09,MHDTHR,5380333.33333333,6
144579,2019-10-15,2019-11-09,THRMHD,3817200,5
144583,2019-10-15,2019-11-10,MHDTHR,5060250,4
144587,2019-10-15,2019-11-10,THRMHD,4638400,5
144591,2019-10-15,2019-11-11,MHDTHR,4039000,2
144595,2019-10-15,2019-11-11,THRMHD,4458400,5
144599,2019-10-15,2019-11-12,MHDTHR,4558400,5
144603,2019-10-15,2019-11-12,THRMHD,4974250,8
144607,2019-10-15,2019-11-13,MHDTHR,4596000,4
144611,2019-10-15,2019-11-13,THRMHD,4673333.33333333,6
144615,2019-10-15,2019-11-14,MHDTHR,4457000,5
144619,2019-10-15,2019-11-14,THRMHD,5236000,5
144623,2019-10-15,2019-11-15,MHDTHR,5137333.33333333,3
144627,2019-10-15,2019-11-15,THRMHD,4992000,7
144631,2019-10-15,2019-11-16,MHDTHR,5149000,6
144635,2019-10-15,2019-11-16,THRMHD,4358333.33333333,6
144639,2019-10-15,2019-11-17,MHDTHR,4716500,4
144643,2019-10-15,2019-11-17,THRMHD,4807666.66666667,6
144647,2019-10-15,2019-11-18,MHDTHR,4491000,4
144651,2019-10-15,2019-11-18,THRMHD,4856400,5
144655,2019-10-15,2019-11-19,MHDTHR,4658666.66666667,3
144659,2019-10-15,2019-11-19,THRMHD,5099600,5
144663,2019-10-15,2019-11-20,MHDTHR,4568500,4
144667,2019-10-15,2019-11-20,THRMHD,5460000,5
144671,2019-10-15,2019-11-21,MHDTHR,4097000,3
144675,2019-10-15,2019-11-21,THRMHD,4878400,5
144679,2019-10-15,2019-11-22,MHDTHR,4834666.66666667,3
144683,2019-10-15,2019-11-22,THRMHD,5401333.33333333,3
144686,2019-10-15,2019-11-23,MHDTHR,6161000,1
144689,2019-10-15,2019-11-23,THRMHD,6161000,1
144694,2019-10-15,2019-11-25,MHDTHR,5998000,1
144696,2019-10-15,2019-11-25,THRMHD,6161000,1
144700,2019-10-15,2019-11-27,MHDTHR,6161000,1
144702,2019-10-15,2019-11-27,THRMHD,6161000,1
144704,2019-10-15,2019-11-28,MHDTHR,6161000,1
144706,2019-10-15,2019-11-28,THRMHD,6161000,1
144710,2019-10-15,2019-11-30,MHDTHR,6161000,1
144712,2019-10-15,2019-11-30,THRMHD,6161000,1
144716,2019-10-15,2019-12-02,MHDTHR,5998000,1
144718,2019-10-15,2019-12-02,THRMHD,6161000,1
144722,2019-10-15,2019-12-04,MHDTHR,6161000,1
144724,2019-10-15,2019-12-04,THRMHD,6161000,1
